"Date/Time","Mech Vent + Nat Vent + Infiltration","External Infiltration","Task Lighting","General Lighting","Miscellaneous","Process","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","System Fans","System Pumps","Cooling (Electricity)","Exterior lighting","Outside Dry-Bulb Temperature",
,"ac/h","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C","°C","°C","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C",
"6/25/2002","0.7793909","1.212164","0","0","0","0","4.972766E-02","0","0","-16.28238","23.06076","25.43548","24.24812","4.972766E-02","0","3.25346","3.293556E-02","10.67742","0.1578205","24.575",
"6/25/2002 1:00:00 AM","0.7794243","1.179946","0","0","0","0","4.972766E-02","0","0","-15.847","22.83944","25.16376","24.0016","4.972766E-02","0","3.25346","3.254101E-02","10.60082","0.1578205","24.3125",
"6/25/2002 2:00:00 AM","0.7795565","1.109659","0","0","0","0","4.972766E-02","0","0","-15.43345","22.62775","24.90825","23.768","4.972766E-02","0","3.25346","3.211173E-02","10.52547","0.1578205","24.0125",
"6/25/2002 3:00:00 AM","0.779718","1.032943","0","0","0","0","4.972766E-02","0","0","-15.03615","22.42383","24.66275","23.54329","4.972766E-02","0","3.25346","3.158935E-02","10.472","0.1578205","23.7125",
"6/25/2002 4:00:00 AM","0.7797457","0.997659","0","0","0","0","4.972766E-02","0","0","-14.66151","22.23085","24.42633","23.32859","4.972766E-02","0","3.25346","3.112536E-02","10.42929","0.1578205","23.475",
"6/25/2002 5:00:00 AM","0.7796986","0.9930759","0","1.992943","0","0","4.972766E-02","0","0","-14.40547","22.09953","24.24761","23.17357","4.972766E-02","1.992943","3.25346","3.057456E-02","10.38041","0.1578205","23.3375",
"6/25/2002 6:00:00 AM","0.7801325","0.8388522","0","7.540723","0.3768364","0","4.972766E-02","3.229276E-02","0.9753814","-14.47618","22.1277","24.2161","23.1719","0.453988","7.540723","3.25346","0.030311","10.35824","0.1183654","23.175",
"6/25/2002 7:00:00 AM","0.7801581","0.8981375","0","4.571229","0.7536728","0.2420226","4.209817","0.1104174","8.149567","-15.39547","22.60246","24.37151","23.48699","5.279641","4.571229","3.25346","3.097701E-02","10.42503","0","23.725",
"6/25/2002 8:00:00 AM","0.7797214","1.136977","0.5000004","3.213924","3.666781","0.2420226","5.249174","0.3878316","19.81115","-17.33886","23.36507","24.89258","24.12883","9.445843","3.713925","3.269475","3.341849E-02","10.75621","0","24.7875",
"6/25/2002 9:00:00 AM","0.7783725","1.634544","0.5000004","2.374859","3.666781","0.2420226","5.249174","0.4651436","26.4974","-19.58895","23.77901","25.47419","24.6266","9.445843","2.87486","3.317339","3.662382E-02","11.21817","0","25.825",
"6/25/2002 10:00:00 AM","0.7775657","1.937216","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4586199","36.9699","-24.83207","23.96096","26.21556","25.08826","9.445843","2.732491","3.525953","4.483049E-02","12.14714","0","26.3875",
"6/25/2002 11:00:00 AM","0.7770295","2.147763","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4818687","34.43386","-29.1549","23.99631","26.72981","25.36306","9.73055","2.732491","3.773185","5.103599E-02","12.87116","0","26.6875",
"6/25/2002 12:00:00 PM","0.7764086","2.385982","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.43729","24.07789","-30.12303","23.99663","26.86845","25.43254","9.73055","2.732491","3.840246","5.274992E-02","13.12082","0","26.9875",
"6/25/2002 1:00:00 PM","0.7760381","2.525033","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4372942","28.22814","-32.22352","23.99644","27.11922","25.55783","9.73055","2.732491","4.001109","5.678855E-02","13.61292","0","27.1625",
"6/25/2002 2:00:00 PM","0.7758074","2.604377","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816743","38.72094","-36.84112","23.99626","27.61675","25.80651","9.73055","2.732491","4.440358","6.437182E-02","14.52102","0","27.2625",
"6/25/2002 3:00:00 PM","0.7755671","2.683409","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.481675","38.80501","-40.29755","23.99635","27.97976","25.98805","9.73055","2.732491","4.85166","6.912222E-02","15.10773","0","27.3625",
"6/25/2002 4:00:00 PM","0.7762699","2.46389","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816703","30.76233","-40.48147","23.99653","28.03525","26.01589","9.73055","2.732491","4.876079","6.853986E-02","14.96074","0","27.0875",
"6/25/2002 5:00:00 PM","0.7774562","2.065951","0.5000004","2.232491","1.477851","0.2420226","5.249174","0.208362","16.00276","-34.4949","23.99685","27.68949","25.84317","7.102866","2.732491","4.206383","5.802586E-02","13.63259","0","26.5875",
"6/25/2002 6:00:00 PM","0.7785587","1.677037","0","3.259397","0.4636717","0","4.972766E-02","8.137263E-02","9.037459","-25.12703","23.98542","27.29316","25.63929","0.5488902","3.259397","3.545267","4.362947E-02","11.98247","0","26.0875",
"6/25/2002 7:00:00 PM","0.7791855","1.448816","0","8.413252","0.4636717","0","4.972766E-02","3.700107E-02","0","-22.14805","23.95905","26.8992","25.42913","0.5488902","8.413252","3.408029","4.048727E-02","11.60781","0.1578205","25.775",
"6/25/2002 8:00:00 PM","0.7795543","1.307622","0","8.413252","0.4202541","0","4.972766E-02","3.270611E-02","0","-19.93532","23.93573","26.63498","25.28536","0.5014383","8.413252","3.322248","3.758179E-02","11.28873","0.1578205","25.575",
"6/25/2002 9:00:00 PM","0.7798383","1.1899","0","8.413252","0.4202541","0","4.972766E-02","3.282255E-02","0","-18.62707","23.88301","26.43107","25.15704","0.5014383","8.413252","3.278979","3.581894E-02","11.08463","0.1578205","25.375",
"6/25/2002 10:00:00 PM","0.779461","1.267256","0","1.992943","0.2318359","0","4.972766E-02","1.883398E-02","0","-17.6232","23.65106","26.13374","24.8924","0.2993081","1.992943","3.260972","3.460214E-02","10.94223","0.1578205","25.2375",
"6/25/2002 11:00:00 PM","0.7791277","1.341586","0","0","0.1884182","0","4.972766E-02","1.485256E-02","0","-16.90179","23.3978","25.81135","24.60457","0.2518578","0","3.25346","3.374518E-02","10.83055","0.1578205","25.075",
"6/26/2002","0.7789142","1.381745","0","0","0","0","4.972766E-02","0","0","-16.41165","23.14909","25.51908","24.33409","4.972766E-02","0","3.25346","0.0332149","10.74517","0.1578205","24.875",
"6/26/2002 1:00:00 AM","0.7786416","1.439621","0","0","0","0","4.972766E-02","0","0","-15.99855","22.94058","25.25317","24.09687","4.972766E-02","0","3.25346","3.249997E-02","10.65382","0.1578205","24.7375",
"6/26/2002 2:00:00 AM","0.7783504","1.511327","0","0","0","0","4.972766E-02","0","0","-15.62573","22.75229","25.0081","23.8802","4.972766E-02","0","3.25346","3.170456E-02","10.5684","0.1578205","24.6375",
"6/26/2002 3:00:00 AM","0.778081","1.573975","0","0","0","0","4.972766E-02","0","0","-15.27749","22.57527","24.7781","23.67668","4.972766E-02","0","3.25346","3.102593E-02","10.49491","0.1578205","24.5375",
"6/26/2002 4:00:00 AM","0.7778254","1.629206","0","0","0","0","4.972766E-02","0","0","-14.94817","22.40742","24.56034","23.48388","4.972766E-02","0","3.25346","3.022578E-02","10.41163","0.1578205","24.4375",
"6/26/2002 5:00:00 AM","0.777707","1.642992","0","1.992943","0","0","4.972766E-02","0","0","-14.71893","22.2909","24.39594","23.34342","4.972766E-02","1.992943","3.25346","2.946193E-02","10.33284","0.1578205","24.3375",
"6/26/2002 6:00:00 AM","0.7780171","1.527267","0","7.329371","0.3768364","0","4.972766E-02","3.194596E-02","1.822386","-14.82168","22.33461","24.38516","23.35988","0.453988","7.329371","3.25346","2.897111E-02","10.2797","0.1183654","24.2375",
"6/26/2002 7:00:00 AM","0.7786474","1.41445","0","4.132733","0.7536728","0.2420226","4.209817","0.1087948","12.63657","-15.91792","22.87193","24.6584","23.76516","5.279641","4.132733","3.25346","2.990698E-02","10.41774","0","24.6375",
"6/26/2002 8:00:00 AM","0.7793241","1.302265","0.5000004","2.721507","3.666781","0.2420226","5.249174","0.3818329","25.51745","-18.66405","23.64519","25.30283","24.47401","9.445843","3.221508","3.293628","3.431491E-02","10.91641","0","25.275",
"6/26/2002 9:00:00 AM","0.7785462","1.608216","0.5000004","2.300104","3.666781","0.2420226","5.249174","0.4606479","27.48945","-21.61107","23.92377","25.84444","24.8841","9.445843","2.800105","3.382626","3.982442E-02","11.56103","0","25.9375",
"6/26/2002 10:00:00 AM","0.7769955","2.171719","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4574585","31.12876","-26.4467","23.97886","26.38254","25.1807","9.445843","2.732491","3.60854","4.781803E-02","12.52401","0","26.7",
"6/26/2002 11:00:00 AM","0.7752653","2.792149","0.5000004","2.24","3.927287","0.2420226","5.249174","0.4817061","21.28596","-27.80127","23.99643","26.51418","25.25531","9.73055","2.74","3.686857","5.020112E-02","12.93571","0","27.5",
"6/26/2002 12:00:00 PM","0.7734957","3.423604","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4373004","28.69548","-31.3856","23.99621","26.88388","25.44004","9.73055","2.732491","3.933956","5.675067E-02","13.85123","0","28.3",
"6/26/2002 1:00:00 PM","0.7733903","3.463121","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4373046","32.83572","-34.75684","23.99612","27.279","25.63756","9.73055","2.732491","4.225498","0.0621213","14.50328","0","28.35",
"6/26/2002 2:00:00 PM","0.7744398","3.098759","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816814","40.99256","-39.15287","23.99609","27.80054","25.89832","9.73055","2.732491","4.707653","6.891862E-02","15.21653","0","27.8875",
"6/26/2002 3:00:00 PM","0.7754298","2.752957","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816795","38.97692","-41.82515","23.99623","28.1257","26.06096","9.73055","2.732491","5.059895","7.236227E-02","15.51444","0","27.45",
"6/26/2002 4:00:00 PM","0.7761921","2.485393","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816716","25.8742","-40.17161","23.99649","28.00593","26.00121","9.73055","2.732491","4.835029","6.834574E-02","14.94701","0","27.1125",
"6/26/2002 5:00:00 PM","0.7767355","2.296754","0.5000004","2.232491","1.477851","0.2420226","5.249174","0.2083637","19.05873","-35.68707","23.99672","27.79226","25.89449","7.102866","2.732491","4.319502","6.047997E-02","13.97798","0","26.875",
"6/26/2002 6:00:00 PM","0.7773037","2.093001","0","3.688448","0.4636717","0","4.972766E-02","8.137322E-02","7.053979","-26.01366","23.99059","27.34235","25.66647","0.5488902","3.688448","3.591849","4.511456E-02","12.22751","0","26.6125",
"6/26/2002 7:00:00 PM","0.7780606","1.822827","0","8.413252","0.4636717","0","4.972766E-02","3.700125E-02","0","-22.92743","23.96749","26.95629","25.46189","0.5488902","8.413252","3.440518","4.192974E-02","11.8342","0.1578205","26.25",
"6/26/2002 8:00:00 PM","0.7789223","1.519508","0","8.413252","0.4202541","0","4.972766E-02","3.269652E-02","0","-20.51575","23.94756","26.69136","25.31946","0.5014383","8.413252","3.343105","3.872915E-02","11.44959","0.1578205","25.85",
"6/26/2002 9:00:00 PM","0.7797317","1.232228","0","8.413252","0.4202541","0","4.972766E-02","3.275533E-02","0","-18.90193","23.90672","26.48374","25.19523","0.5014383","8.413252","3.286709","3.673903E-02","11.19334","0.1578205","25.45",
"6/26/2002 10:00:00 PM","0.7796016","1.244905","0","1.992943","0.2318359","0","4.972766E-02","1.879719E-02","0","-17.76899","23.67959","26.18343","24.93151","0.2993081","1.992943","3.263797","3.561851E-02","11.04674","0.1578205","25.2375",
"6/26/2002 11:00:00 PM","0.7790555","1.40298","0","0","0.1884182","0","4.972766E-02","1.481204E-02","0","-16.99464","23.44619","25.86355","24.65487","0.2518578","0","3.25352","3.474576E-02","10.94734","0.1578205","25.2",
"6/27/2002","0.7785739","1.539791","0","0","0","0","4.972766E-02","0","0","-16.53248","23.21436","25.57818","24.39627","4.972766E-02","0","3.25346","3.433385E-02","10.89096","0.1578205","25.1375",
"6/27/2002 1:00:00 AM","0.7784027","1.574752","0","0","0","0","4.972766E-02","0","0","-16.12664","23.00953","25.31829","24.16391","4.972766E-02","0","3.25346","3.384934E-02","10.81611","0.1578205","24.975",
"6/27/2002 2:00:00 AM","0.7783332","1.570951","0","0","0","0","4.972766E-02","0","0","-15.74544","22.81549","25.07634","23.94592","4.972766E-02","0","3.25346","3.337587E-02","10.73857","0.1578205","24.775",
"6/27/2002 3:00:00 AM","0.7783003","1.558804","0","0","0","0","4.972766E-02","0","0","-15.38596","22.63179","24.84838","23.74008","4.972766E-02","0","3.25346","0.0328235","10.6548","0.1578205","24.575",
"6/27/2002 4:00:00 AM","0.7781596","1.585973","0","0","0","0","4.972766E-02","0","0","-15.05451","22.46153","24.63304","23.54729","4.972766E-02","0","3.25346","3.235793E-02","10.59242","0.1578205","24.4375",
"6/27/2002 5:00:00 AM","0.7782184","1.551202","0","1.992943","0","0","4.972766E-02","0","0","-14.82448","22.34307","24.47292","23.408","4.972766E-02","1.992943","3.25346","0.0319476","10.53457","0.1578205","24.275",
"6/27/2002 6:00:00 AM","0.7787543","1.363812","0","7.541617","0.3768364","0","4.972766E-02","3.186652E-02","0.9322306","-14.90538","22.37589","24.45215","23.41402","0.453988","7.541617","3.25346","3.179609E-02","10.49634","0.1183654","24.075",
"6/27/2002 7:00:00 AM","0.7813066","0.5104766","0","4.560578","0.7536728","0.2420226","4.209817","0.1090012","6.866439","-15.59172","22.73164","24.55976","23.6457","5.279641","4.560578","3.25346","3.177084E-02","10.48933","0","23.375",
"6/27/2002 8:00:00 AM","0.7848334","-0.6913453","0.5000004","3.332342","3.666781","0.2420226","5.249174","0.3880473","17.27724","-16.79069","23.27371","24.96009","24.1169","9.445843","3.832342","3.25917","3.181187E-02","10.50271","0","22.4375",
"6/27/2002 9:00:00 AM","0.7876636","-1.691837","0.5000004","2.332536","3.666781","0.2420226","5.249174","0.4705141","26.08297","-17.94072","23.53498","25.48773","24.51135","9.445843","2.832537","3.277717","3.173612E-02","10.5076","0","21.475",
"6/27/2002 10:00:00 AM","0.7878004","-1.696119","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4638516","34.85152","-20.77216","23.85498","26.15875","25.00687","9.445843","2.732491","3.355393","3.469683E-02","10.79142","0","21.7875",
"6/27/2002 11:00:00 AM","0.7857124","-0.9361374","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4843301","35.89046","-25.82126","23.96381","26.73428","25.34904","9.73055","2.732491","3.577693","4.225643E-02","11.52746","0","22.825",
"6/27/2002 12:00:00 PM","0.7833747","-9.972361E-02","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4374909","34.21914","-29.79437","23.99686","27.13475","25.56581","9.73055","2.732491","3.819148","4.860555E-02","12.18869","0","23.8875",
"6/27/2002 1:00:00 PM","0.7814448","0.586674","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4372771","35.30248","-33.79587","23.99702","27.51467","25.75584","9.73055","2.732491","4.13746","5.536185E-02","13.0111","0","24.7375",
"6/27/2002 2:00:00 PM","0.7797078","1.199153","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816532","26.88327","-35.27659","23.99697","27.62318","25.81008","9.73055","2.732491","4.276042","5.779386E-02","13.41477","0","25.5",
"6/27/2002 3:00:00 PM","0.778037","1.788736","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816547","21.85665","-35.36106","23.99692","27.58807","25.7925","9.73055","2.732491","4.2844","5.840462E-02","13.62518","0","26.2375",
"6/27/2002 4:00:00 PM","0.7781861","1.749057","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816579","23.05161","-35.7205","23.99684","27.63753","25.81718","9.73055","2.732491","4.320632","5.941626E-02","13.7261","0","26.1875",
"6/27/2002 5:00:00 PM","0.7791809","1.401665","0.5000004","2.235434","1.477851","0.2420226","5.249174","0.208358","12.98305","-30.91865","23.99428","27.38499","25.68963","7.102866","2.735435","3.904409","5.130744E-02","12.75064","0","25.75",
"6/27/2002 6:00:00 PM","0.780152","1.058204","0","4.047762","0.4636717","0","4.972766E-02","8.138822E-02","5.987577","-22.33349","23.96068","27.01906","25.48987","0.5488902","4.047762","3.417959","3.853345E-02","11.35368","0","25.2875",
"6/27/2002 7:00:00 PM","0.7807612","0.8404193","0","8.413252","0.4636717","0","4.972766E-02","3.709562E-02","0","-20.0469","23.91959","26.68916","25.30438","0.5488902","8.413252","3.327531","3.666012E-02","11.11327","0.1578205","24.975",
"6/27/2002 8:00:00 PM","0.7810193","0.7334565","0","8.413252","0.4202541","0","4.972766E-02","0.0329389","0","-18.57814","23.85278","26.4548","25.15379","0.5014383","8.413252","3.278998","3.493356E-02","10.91781","0.1578205","24.775",
"6/27/2002 9:00:00 PM","0.781201","0.6531653","0","8.413252","0.4202541","0","4.972766E-02","3.321445E-02","0","-17.78534","23.75277","26.25946","25.00611","0.5014383","8.413252","3.259227","3.389353E-02","10.78761","0.1578205","24.575",
"6/27/2002 10:00:00 PM","0.7809449","0.7098466","0","1.992943","0.2318359","0","4.972766E-02","1.906026E-02","0","-17.07429","23.4832","25.96155","24.72237","0.2993081","1.992943","3.25346","3.333642E-02","10.70124","0.1578205","24.375",
"6/27/2002 11:00:00 PM","0.7806497","0.780165","0","0","0.1884182","0","4.972766E-02","1.506359E-02","0","-16.50559","23.19684","25.63023","24.41353","0.2518578","0","3.25346","3.279825E-02","10.61545","0.1578205","24.175",
"6/28/2002","0.7804389","0.8253049","0","0","0","0","4.972766E-02","0","0","-16.00338","22.94171","25.32861","24.13516","4.972766E-02","0","3.25346","3.226009E-02","10.53984","0.1578205","23.975",
"6/28/2002 1:00:00 AM","0.7803234","0.8413867","0","0","0","0","4.972766E-02","0","0","-15.57376","22.72253","25.05357","23.88805","4.972766E-02","0","3.25346","3.175348E-02","10.49113","0.1578205","23.775",
"6/28/2002 2:00:00 AM","0.7801077","0.8910876","0","0","0","0","4.972766E-02","0","0","-15.18624","22.52415","24.79977","23.66196","4.972766E-02","0","3.25346","3.127055E-02","10.44675","0.1578205","23.6375",
"6/28/2002 3:00:00 AM","0.7799861","0.9110929","0","0","0","0","4.972766E-02","0","0","-14.82319","22.33756","24.5627","23.45013","4.972766E-02","0","3.25346","0.0307671","10.40104","0.1578205","23.475",
"6/28/2002 4:00:00 AM","0.7798305","0.942829","0","0","0","0","4.972766E-02","0","0","-14.48264","22.16144","24.33962","23.25053","4.972766E-02","0","3.25346","0.030311","10.35971","0.1578205","23.3375",
"6/28/2002 5:00:00 AM","0.7798754","0.9120761","0","1.992943","0","0","4.972766E-02","0","0","-14.24364","22.03745","24.17212","23.10478","4.972766E-02","1.992943","3.25346","0.0299054","10.32335","0.1578205","23.175",
"6/28/2002 6:00:00 AM","0.780279","0.7739943","0","7.594887","0.3768364","0","4.972766E-02","3.240801E-02","0.8260515","-14.32569","22.07055","24.14618","23.10836","0.453988","7.594887","3.25346","2.979808E-02","10.31437","0.1183654","23.0375",
"6/28/2002 7:00:00 AM","0.7817491","0.3198753","0","4.683217","0.7536728","0.2420226","4.209817","0.1106329","6.248273","-15.08397","22.46761","24.25479","23.3612","5.279641","4.683217","3.25346","3.027944E-02","10.36032","0","22.875",
"6/28/2002 8:00:00 AM","0.7837387","-0.2903345","0.5000004","3.192783","3.666781","0.2420226","5.249174","0.3929111","17.9761","-16.28727","23.08125","24.67657","23.87891","9.445843","3.692783","3.255271","3.128633E-02","10.4559","0","22.7375",
